userID,designId,pair_index,areas,walls
667d890363364bd139593750,667d896fc52856c1a5563a0c,0,,
667d890363364bd139593750,667d896fc52856c1a5563a0c,1,,
667d9a3d922ddd371944c199,667d9b54f578d72fa9f071d3,0,,
667d9a3d922ddd371944c199,667d9b54f578d72fa9f071d3,1,,
667e8c7b624f03dc4864ad18,667e8f42f12bff0bff9e4f06,0,,
667e8c7b624f03dc4864ad18,667e8f42f12bff0bff9e4f06,1,,
667ea2cc2eaeb9887724b01c,667f2cb31df4f22f221671fa,0,,
667ea2cc2eaeb9887724b01c,667f2cb31df4f22f221671fa,0,,
667ea2cc2eaeb9887724b01c,667f2cb31df4f22f221671fa,1,,
667ebd606c907883752cbf64,667ebee0b90a964a5254b31f,0,,
667ebd606c907883752cbf64,667ebee0b90a964a5254b31f,1,,
667ee3f6f4ff0fbc3861463e,667eeb000f39e36ffe8b4dc5,0,,
667ee3f6f4ff0fbc3861463e,667eeb000f39e36ffe8b4dc5,1,,
667f20fee3373ae3d60de97f,667f23b68df8373da476e5df,0,,
667f20fee3373ae3d60de97f,667f23b68df8373da476e5df,1,,
667f4630d83c9a62cd6cced3,667f49d6d519d01d41ce30ac,0,,
667f4630d83c9a62cd6cced3,667f49d6d519d01d41ce30ac,0,,
667f4630d83c9a62cd6cced3,667f49d6d519d01d41ce30ac,1,,
667fbd3bf331007a8150bb5d,667fbf06637f6bebadada3cf,0,,
667fbd3bf331007a8150bb5d,667fbf06637f6bebadada3cf,1,,
667fbf73f413f8c95f230f0d,667fc0c4674e4e560a316ffa,0,,
667fbf73f413f8c95f230f0d,667fc0c4674e4e560a316ffa,1,,
667fd64ead4942d2077c329b,667fd744674e4e560a31702b,0,,
667fd64ead4942d2077c329b,667fd744674e4e560a31702b,1,,
66803b8019df7891eb3974ee,6680458e06c7635775dc9547,0,,
66803b8019df7891eb3974ee,6680458e06c7635775dc9547,0,,
66803b8019df7891eb3974ee,6680458e06c7635775dc9547,1,,
6680446bca7f79ddf3ea2e55,6680459506c7635775dc954a,0,,
6680446bca7f79ddf3ea2e55,6680459506c7635775dc954a,0,,
6680446bca7f79ddf3ea2e55,6680459506c7635775dc954a,1,,
6680ebe3277eee55ba90faa7,6680ed6681260f7b9ae1ca7a,0,,
6680ebe3277eee55ba90faa7,6680ed6681260f7b9ae1ca7a,0,,
6680ebe3277eee55ba90faa7,6680ed6681260f7b9ae1ca7a,1,,
6680edace410ccfbb2b6b354,66c8baad0a10beb5c8394d76,0,,
6680edace410ccfbb2b6b354,66c8baad0a10beb5c8394d76,0,,
6680edace410ccfbb2b6b354,66c8baad0a10beb5c8394d76,1,,
66810c7fa718ae22519645eb,66810e782a2aae614e07aeca,0,,
66810c7fa718ae22519645eb,66810e782a2aae614e07aeca,0,,
66810c7fa718ae22519645eb,66810e782a2aae614e07aeca,1,,
66812e1ce0ccec175241b012,66813106974f0e2315c43201,0,,
66812e1ce0ccec175241b012,66813106974f0e2315c43201,1,,
6681465faf12f8301ea14891,668148c1db8c4bb0ee2ba054,0,,
6681465faf12f8301ea14891,668148c1db8c4bb0ee2ba054,0,,
6681465faf12f8301ea14891,668148c1db8c4bb0ee2ba054,1,,
66816281ca5dd933687a9f7c,668163a0748ba084a00cae4b,0,,
66816281ca5dd933687a9f7c,668163a0748ba084a00cae4b,1,,
66817d4a3f1ea782749a56dc,66820578d5ff04b5581cc292,0,,
66817d4a3f1ea782749a56dc,66820578d5ff04b5581cc292,0,,
66817d4a3f1ea782749a56dc,66820578d5ff04b5581cc292,1,,
6681c80034d5005a5a939607,6681c92412225005fa2f5bda,0,,
6681c80034d5005a5a939607,6681c92412225005fa2f5bda,0,,
6681c80034d5005a5a939607,6681c92412225005fa2f5bda,1,,
6681d5414090ebcdebb46cff,6681df2b6fc034ff166cd18d,0,,
6681d5414090ebcdebb46cff,6681df2b6fc034ff166cd18d,1,,
6681e129d678d033d6d27803,6681e25480d41347d62fdd5e,0,,
6681e129d678d033d6d27803,6681e25480d41347d62fdd5e,1,,
6681f821a1bd2eb8a3eabfb9,66bd25e31390aa9b41995b42,0,,
6681f821a1bd2eb8a3eabfb9,66bd25e31390aa9b41995b42,1,,
6681febb9736ed342f4b0e22,6681ff77398654b9ec8dbf9e,0,,
6681febb9736ed342f4b0e22,6681ff77398654b9ec8dbf9e,0,,
6681febb9736ed342f4b0e22,6681ff77398654b9ec8dbf9e,1,,
668210f59bc2f16e4d44f29a,66821219586dbd8eba590b16,0,,
668210f59bc2f16e4d44f29a,66821219586dbd8eba590b16,1,,
668237d0b03efc9a00283d70,66823e9877868a7c3ffc87d2,0,,
668237d0b03efc9a00283d70,66823e9877868a7c3ffc87d2,0,,
668237d0b03efc9a00283d70,66823e9877868a7c3ffc87d2,1,,
66823f0ab03efc9a00283d7c,668243840338fe5ab6c39008,0,,
66823f0ab03efc9a00283d7c,668243840338fe5ab6c39008,1,,
66823f0ab03efc9a00283d7c,668248440e2fe6f9f3553727,0,,
66823f0ab03efc9a00283d7c,668248440e2fe6f9f3553727,1,,
668241ae5c356cf7e8dc4d15,6682444177868a7c3ffc87d7,0,,
668241ae5c356cf7e8dc4d15,6682444177868a7c3ffc87d7,0,,
668241ae5c356cf7e8dc4d15,6682444177868a7c3ffc87d7,1,,
668249a5a1774f2f768f4a7c,668288aee4ab572de4745780,0,,
668249a5a1774f2f768f4a7c,668288aee4ab572de4745780,1,,
66829e876d571130f7534203,6682a0424269d25f6b71f48b,0,,
66829e876d571130f7534203,6682a0424269d25f6b71f48b,0,,
66829e876d571130f7534203,6682a0424269d25f6b71f48b,1,,
6682a17a7a6e6b77bb8bcc3c,6682a259e0791d885f5d7287,0,,
6682a17a7a6e6b77bb8bcc3c,6682a259e0791d885f5d7287,1,,
6682bf050130e56713314b95,6682c22a55b9a90bb6580f4c,0,,
6682bf050130e56713314b95,6682c22a55b9a90bb6580f4c,1,,
6682c1129c84f5b92be10341,6682c28c2259cacedb65fb78,0,,
6682c1129c84f5b92be10341,6682c28c2259cacedb65fb78,1,,
6682e82b0ffdf5654acc6e51,6682f46576e9b0548bab14bb,0,,
6682e82b0ffdf5654acc6e51,6682f46576e9b0548bab14bb,0,,
6682e82b0ffdf5654acc6e51,6682f46576e9b0548bab14bb,1,,
6682f11ed34a196fa4f62ca0,6682f22987438f8976e5294e,0,,
6682f11ed34a196fa4f62ca0,6682f22987438f8976e5294e,1,,
6682f11ed34a196fa4f62ca0,6682fd3f5c1044a7747dd7f6,0,,
6682f11ed34a196fa4f62ca0,6682fd3f5c1044a7747dd7f6,0,,
6682f11ed34a196fa4f62ca0,6682fd3f5c1044a7747dd7f6,1,,
6683066da1c5b410a06d9e6d,66830835ac5cbcf4502dee1f,0,,
6683066da1c5b410a06d9e6d,66830835ac5cbcf4502dee1f,1,,
66834404bd78868447818f27,6683494a2177e26760c1d85f,0,,
66834404bd78868447818f27,6683494a2177e26760c1d85f,0,,
66834404bd78868447818f27,6683494a2177e26760c1d85f,1,,
668362555094cfc1f3aa42eb,6683638f9cc03e1301587d20,0,,
668362555094cfc1f3aa42eb,6683638f9cc03e1301587d20,1,,
6683894154cabd5e4a8cfdd5,66838a047de7a59238bda8a7,0,,
6683894154cabd5e4a8cfdd5,66838a047de7a59238bda8a7,1,,
66838d02ba11255b95076d65,66838f0426c1a7a59db3a506,0,,
66838d02ba11255b95076d65,66838f0426c1a7a59db3a506,1,,
66838d02ba11255b95076d65,66838f067de7a59238bda8b3,0,,
66838d02ba11255b95076d65,66838f067de7a59238bda8b3,1,,
66838d02ba11255b95076d65,66838f087de7a59238bda8b6,0,,
66838d02ba11255b95076d65,66838f087de7a59238bda8b6,0,,
66838d02ba11255b95076d65,66838f087de7a59238bda8b6,1,,
66838d02ba11255b95076d65,66838f0926c1a7a59db3a509,0,,
66838d02ba11255b95076d65,66838f0926c1a7a59db3a509,1,,
66838d02ba11255b95076d65,668527fc0d414ecc97855138,0,,
66838d02ba11255b95076d65,668527fc0d414ecc97855138,0,,
66838d02ba11255b95076d65,668527fc0d414ecc97855138,1,,
66839324a766a39bb407b495,668394e0e3105380ac2fd28c,0,,
66839324a766a39bb407b495,668394e0e3105380ac2fd28c,1,,
6683ce87fd2ba835d8e29052,6683cfb4c17b0bfc29ece659,0,,
6683ce87fd2ba835d8e29052,6683cfb4c17b0bfc29ece659,1,,
6683e295c4cdcdcc0460ef79,6683e4e73d9c707dd7bd6b68,0,,
6683e295c4cdcdcc0460ef79,6683e4e73d9c707dd7bd6b68,0,,
6683e295c4cdcdcc0460ef79,6683e4e73d9c707dd7bd6b68,1,,
66842cbc8f94a50f4eadcae2,66963585f3840ed49044ea6e,0,,
66842cbc8f94a50f4eadcae2,66963585f3840ed49044ea6e,0,,
66842cbc8f94a50f4eadcae2,66963585f3840ed49044ea6e,1,,
66842cbc8f94a50f4eadcae2,669635b843aa0bcbae106bce,0,,
66842cbc8f94a50f4eadcae2,669635b843aa0bcbae106bce,0,,
66842cbc8f94a50f4eadcae2,669635b843aa0bcbae106bce,1,,
66842cbc8f94a50f4eadcae2,66966678b1392075c55d20bb,0,,
66842cbc8f94a50f4eadcae2,66966678b1392075c55d20bb,0,,
66842cbc8f94a50f4eadcae2,66966678b1392075c55d20bb,1,,
668430ecc481d04a2ee24fb4,668431b277695815a793b973,0,,
668430ecc481d04a2ee24fb4,668431b277695815a793b973,0,,
668430ecc481d04a2ee24fb4,668431b277695815a793b973,1,,
668457a4c243d39cef371cba,668458497115375ac86f18c7,0,,
668457a4c243d39cef371cba,668458497115375ac86f18c7,1,,
66845acec71022de31f64bbd,66845bdaf315c507a3af82e5,0,,
66845acec71022de31f64bbd,66845bdaf315c507a3af82e5,1,,
66848d3300db0a8e8137e527,66848df5faadf93816a5320e,0,,
66848d3300db0a8e8137e527,66848df5faadf93816a5320e,1,,
6684aa6d950d5139c6f43c8e,6684abe7da48a4eb2feb8230,0,,
6684aa6d950d5139c6f43c8e,6684abe7da48a4eb2feb8230,1,,
6684e364585ecaa31b36ad90,6686914f747ac4b2b97cd87c,0,,
6684e364585ecaa31b36ad90,6686914f747ac4b2b97cd87c,0,,
6684e364585ecaa31b36ad90,6686914f747ac4b2b97cd87c,1,,
6684f8d8d91409c0fb8917cc,6684f9b48345bf77ce8b7a91,0,,
6684f8d8d91409c0fb8917cc,6684f9b48345bf77ce8b7a91,1,,
66851384467ad9a102f1ce0e,6685153b97539b56ede1634b,0,,
66851384467ad9a102f1ce0e,6685153b97539b56ede1634b,0,,
66851384467ad9a102f1ce0e,6685153b97539b56ede1634b,1,,
6685295a316be614c4909dfa,66852f530d414ecc97855142,0,,
6685295a316be614c4909dfa,66852f530d414ecc97855142,0,,
6685295a316be614c4909dfa,66852f530d414ecc97855142,1,,
6685295a316be614c4909dfa,66852f7534f6d6e646f2b96c,0,,
6685295a316be614c4909dfa,66852f7534f6d6e646f2b96c,1,,
66856825632f9459a3f0c254,6685695f298691d9b5b88d0f,0,,
66856825632f9459a3f0c254,6685695f298691d9b5b88d0f,0,,
66856825632f9459a3f0c254,6685695f298691d9b5b88d0f,1,,
6685941f960847d169a08c45,66859df9b49fc7b649328b59,0,,
6685941f960847d169a08c45,66859df9b49fc7b649328b59,1,,
66859edae6d4d31058e07783,66b29048657d952ac6c710d5,0,,
66859edae6d4d31058e07783,66b29048657d952ac6c710d5,0,,
66859edae6d4d31058e07783,66b29048657d952ac6c710d5,1,,
6685aabdc9609e17fae4b129,6686fd6988f5b435b8775b19,0,,
6685aabdc9609e17fae4b129,6686fd6988f5b435b8775b19,0,,
6685aabdc9609e17fae4b129,6686fd6988f5b435b8775b19,1,,
6685aabdc9609e17fae4b129,6686fe0f7dab891bd75cf03b,0,,
6685aabdc9609e17fae4b129,6686fe0f7dab891bd75cf03b,0,,
6685aabdc9609e17fae4b129,6686fe0f7dab891bd75cf03b,1,,
6685aabdc9609e17fae4b129,6686fe70eaf9a00f67f68a87,0,,
6685aabdc9609e17fae4b129,6686fe70eaf9a00f67f68a87,1,,
6685aabdc9609e17fae4b129,669572387a5baeb104d8d346,0,,
6685aabdc9609e17fae4b129,669572387a5baeb104d8d346,1,,
6685aabdc9609e17fae4b129,669b43a824637f4240124677,0,,
6685aabdc9609e17fae4b129,669b43a824637f4240124677,1,,
6685aabdc9609e17fae4b129,66a990e6f5d17d46c515ef04,0,,
6685aabdc9609e17fae4b129,66a990e6f5d17d46c515ef04,1,,
6685c3e75a1b5e1a52343029,6685c5160c6bdb33ab5cfd6a,0,,
6685c3e75a1b5e1a52343029,6685c5160c6bdb33ab5cfd6a,1,,
6686024a4674448b678825bb,6686035ce83b666e3b6ebab7,0,,
6686024a4674448b678825bb,6686035ce83b666e3b6ebab7,1,,
6686024a4674448b678825bb,66860362e83b666e3b6ebaba,0,,
6686024a4674448b678825bb,66860362e83b666e3b6ebaba,1,,
6686110cd5c54d6b912f7375,6686179a2724e65ad3ec1592,0,,
6686110cd5c54d6b912f7375,6686179a2724e65ad3ec1592,0,,
6686110cd5c54d6b912f7375,6686179a2724e65ad3ec1592,1,,
6686110cd5c54d6b912f7375,668619aa2724e65ad3ec15aa,0,,
6686110cd5c54d6b912f7375,668619aa2724e65ad3ec15aa,1,,
6686110cd5c54d6b912f7375,66861d85e76696d7dac160b0,0,,
6686110cd5c54d6b912f7375,66861d85e76696d7dac160b0,0,,
6686110cd5c54d6b912f7375,66861d85e76696d7dac160b0,1,,
6686110cd5c54d6b912f7375,668691e7abc3c36f1021f188,0,,
6686110cd5c54d6b912f7375,668691e7abc3c36f1021f188,0,,
6686110cd5c54d6b912f7375,668691e7abc3c36f1021f188,1,,
6686147b77d68ae9d1b46717,668615c94745fce8e437d5f0,0,,
6686147b77d68ae9d1b46717,668615c94745fce8e437d5f0,0,,
6686147b77d68ae9d1b46717,668615c94745fce8e437d5f0,1,,
66861e107bd8ea565b5b1f03,66865fdfc8bffce1abd799a0,0,,
66861e107bd8ea565b5b1f03,66865fdfc8bffce1abd799a0,1,,
66868699c9d814eae3198bdf,668687b956ed7542284706da,0,,
66868699c9d814eae3198bdf,668687b956ed7542284706da,0,,
66868699c9d814eae3198bdf,668687b956ed7542284706da,1,,
6686a7be18ea0c624a634e23,66b348b1a213211d2fdf050a,0,,
6686a7be18ea0c624a634e23,66b348b1a213211d2fdf050a,0,,
6686a7be18ea0c624a634e23,66b348b1a213211d2fdf050a,1,,
6686aca762c19038ba186c43,6686ad2b813e8a385f9c6a9e,0,,
6686aca762c19038ba186c43,6686ad2b813e8a385f9c6a9e,1,,
6686c03714fd9eda870a273d,6686c13e52c8665e13b4b1ca,0,,
6686c03714fd9eda870a273d,6686c13e52c8665e13b4b1ca,1,,
6686d18bff91fa152e3847a6,66880123a0f9c12b1d45adcb,0,,
6686d18bff91fa152e3847a6,66880123a0f9c12b1d45adcb,0,,
6686d18bff91fa152e3847a6,66880123a0f9c12b1d45adcb,1,,
6686dbe2afd1dc3d133019c9,6686def638dc56dc63011f87,0,,
6686dbe2afd1dc3d133019c9,6686def638dc56dc63011f87,0,,
6686dbe2afd1dc3d133019c9,6686def638dc56dc63011f87,1,,
6686ec6191e432cce4d1b3f4,6686ed7e4d63ad66cbc012bc,0,,
6686ec6191e432cce4d1b3f4,6686ed7e4d63ad66cbc012bc,0,,
6686ec6191e432cce4d1b3f4,6686ed7e4d63ad66cbc012bc,1,,
668703552c9fa108ec8dd6ea,66870424eaf9a00f67f68aa9,0,,
668703552c9fa108ec8dd6ea,66870424eaf9a00f67f68aa9,0,,
668703552c9fa108ec8dd6ea,66870424eaf9a00f67f68aa9,1,,
6687048d2c9fa108ec8dd6ee,6687098a2a1eb0c3a5e9b323,0,,
6687048d2c9fa108ec8dd6ee,6687098a2a1eb0c3a5e9b323,1,,
668707006bc5c727d19cd3cf,668709ff36a683f8b026811d,0,,
668707006bc5c727d19cd3cf,668709ff36a683f8b026811d,0,,
668707006bc5c727d19cd3cf,668709ff36a683f8b026811d,1,,
668708fb71004db8258b4d9f,668709ac7dab891bd75cf057,0,,
668708fb71004db8258b4d9f,668709ac7dab891bd75cf057,1,,
668764d5299f1108b39ed996,66876600de48c9c812716639,0,,
668764d5299f1108b39ed996,66876600de48c9c812716639,1,,
6687bd020a16a4e474ea055d,6687c07e7d794e8d2025b424,0,,
6687bd020a16a4e474ea055d,6687c07e7d794e8d2025b424,1,,
6687cf26604d9705bab44134,66be105860d4f4b9a92146be,0,,
6687cf26604d9705bab44134,66be105860d4f4b9a92146be,0,,
6687cf26604d9705bab44134,66be105860d4f4b9a92146be,1,,
6687cf26604d9705bab44134,66be10bc23a4b66bf19e9a51,0,,
6687cf26604d9705bab44134,66be10bc23a4b66bf19e9a51,1,,
6687da175a2518e9b39c386c,6687da97c3446ad9c6bf9dbf,0,,
6687da175a2518e9b39c386c,6687da97c3446ad9c6bf9dbf,0,,
6687da175a2518e9b39c386c,6687da97c3446ad9c6bf9dbf,1,,
6687da1f604d9705bab4414c,66bde64bae4896b87cf7e136,0,,
6687da1f604d9705bab4414c,66bde64bae4896b87cf7e136,1,,
6687f691f408c36ce7b07010,6687f7a74c92883b87f3ae87,0,,
6687f691f408c36ce7b07010,6687f7a74c92883b87f3ae87,0,,
6687f691f408c36ce7b07010,6687f7a74c92883b87f3ae87,1,,
668810694783d248468221a6,669142d49e099cf501b2f832,0,,
668810694783d248468221a6,669142d49e099cf501b2f832,0,,
668810694783d248468221a6,669142d49e099cf501b2f832,1,,
66882eff1b9f16a77d71dfd0,6688307e4f522189c252283c,0,,
66882eff1b9f16a77d71dfd0,6688307e4f522189c252283c,0,,
66882eff1b9f16a77d71dfd0,6688307e4f522189c252283c,1,,
66884c68d7790fb5a232c8c5,66884df5b55eee5baf38ab94,0,,
66884c68d7790fb5a232c8c5,66884df5b55eee5baf38ab94,1,,
668858418921595c00f92c59,66927b5ec26df8dc08681f66,0,,
668858418921595c00f92c59,66927b5ec26df8dc08681f66,0,,
668858418921595c00f92c59,66927b5ec26df8dc08681f66,1,,
668858418921595c00f92c59,669e99956c5ba8f61580a2c7,0,,
668858418921595c00f92c59,669e99956c5ba8f61580a2c7,0,,
668858418921595c00f92c59,669e99956c5ba8f61580a2c7,1,,
668899f9400bb3e0268ce30e,66889ab015bdec9a3afc3c54,0,,
668899f9400bb3e0268ce30e,66889ab015bdec9a3afc3c54,1,,
6688c3a0c1c52d8d55db27f6,6688c44a8a2871c37d4655c1,0,,
6688c3a0c1c52d8d55db27f6,6688c44a8a2871c37d4655c1,1,,
6688dfaaa0283d765a0cca55,6688e00661e91edbc68ae2fb,0,,
6688dfaaa0283d765a0cca55,6688e00661e91edbc68ae2fb,1,,
6688fb78aba4550082156dc6,668a256e7faff3d6c781e56f,0,,
6688fb78aba4550082156dc6,668a256e7faff3d6c781e56f,1,,
6689579c20f92359f0ecc4e2,66895f6e0f9975378073ec0c,0,,
6689579c20f92359f0ecc4e2,66895f6e0f9975378073ec0c,0,,
6689579c20f92359f0ecc4e2,66895f6e0f9975378073ec0c,1,,
66895a890e9b5918525c4d7d,66c0a3f2cfbb48d9eacb8b15,0,,
66895a890e9b5918525c4d7d,66c0a3f2cfbb48d9eacb8b15,1,,
66896cb7b0ab3ad18c3ee357,6689743dddaa4bb8480920e4,0,,
66896cb7b0ab3ad18c3ee357,6689743dddaa4bb8480920e4,0,,
66896cb7b0ab3ad18c3ee357,6689743dddaa4bb8480920e4,1,,
66898418f27ca1d9ad78ccf9,66898529641d3ec67af67ba1,0,,
66898418f27ca1d9ad78ccf9,66898529641d3ec67af67ba1,0,,
66898418f27ca1d9ad78ccf9,66898529641d3ec67af67ba1,1,,
66899d97d4d212f3579fe462,66899fd2c7d0c6b10e7d3d9e,0,,
66899d97d4d212f3579fe462,66899fd2c7d0c6b10e7d3d9e,1,,
66899d97d4d212f3579fe462,66899fd2c7d0c6b10e7d3da1,0,,
66899d97d4d212f3579fe462,66899fd2c7d0c6b10e7d3da1,0,,
66899d97d4d212f3579fe462,66899fd2c7d0c6b10e7d3da1,1,,
6689b401590da57ac54dbb35,6689b7ae7d82b30b55733768,0,,
6689b401590da57ac54dbb35,6689b7ae7d82b30b55733768,0,,
6689b401590da57ac54dbb35,6689b7ae7d82b30b55733768,1,,
6689b401590da57ac54dbb35,6689b7b21b44996bba4aa98e,0,,
6689b401590da57ac54dbb35,6689b7b21b44996bba4aa98e,1,,
6689caaa3c014c62a5ec51a1,6689cb3f7b4693bbee221068,0,,
6689caaa3c014c62a5ec51a1,6689cb3f7b4693bbee221068,0,,
6689caaa3c014c62a5ec51a1,6689cb3f7b4693bbee221068,1,,
6689db67603c5139b4ab2c13,6689dc58ad918d5ded041634,0,,
6689db67603c5139b4ab2c13,6689dc58ad918d5ded041634,1,,
6689eb3eae7fd22fb19d0e75,6689ebf66cf309c6088a6c2d,0,,
6689eb3eae7fd22fb19d0e75,6689ebf66cf309c6088a6c2d,1,,
6689fcff40debc23bcc88fc7,6689fe41892ec816ce2027f4,0,,
6689fcff40debc23bcc88fc7,6689fe41892ec816ce2027f4,1,,
668a4a0713bb535c05d17827,668a4b48fdd726e52548803b,0,,
668a4a0713bb535c05d17827,668a4b48fdd726e52548803b,1,,
668a551e41ec148da76707c5,668a585b657b0fb114f244f0,0,,
668a551e41ec148da76707c5,668a585b657b0fb114f244f0,1,,
668a7791cf5f8edfb16f0ca7,668a7827729195bfc108b2fe,0,,
668a7791cf5f8edfb16f0ca7,668a7827729195bfc108b2fe,1,,
668a9c269e43533c118ea478,668a9dba3aee576921a94c01,0,,
668a9c269e43533c118ea478,668a9dba3aee576921a94c01,1,,
668aa53713808863603f4c53,668ab3d313f3ea5b8eb3e2a3,0,,
668aa53713808863603f4c53,668ab3d313f3ea5b8eb3e2a3,1,,
668ab11154b7ea775f4d8a3b,668ab188d595e6f6720f1b53,0,,
668ab11154b7ea775f4d8a3b,668ab188d595e6f6720f1b53,0,,
668ab11154b7ea775f4d8a3b,668ab188d595e6f6720f1b53,1,,
668ab11154b7ea775f4d8a3b,668ab290d595e6f6720f1b5d,0,,
668ab11154b7ea775f4d8a3b,668ab290d595e6f6720f1b5d,1,,
668ab49bfe9b6db8f01d5848,668ab52313f3ea5b8eb3e2be,0,,
668ab49bfe9b6db8f01d5848,668ab52313f3ea5b8eb3e2be,0,,
668ab49bfe9b6db8f01d5848,668ab52313f3ea5b8eb3e2be,1,,
668ab849edfb0032070868cf,668ab96d15884cef5f4c2a3c,0,,
668ab849edfb0032070868cf,668ab96d15884cef5f4c2a3c,1,,
668ac279850b993d0241f337,668ac32c15884cef5f4c2a57,0,,
668ac279850b993d0241f337,668ac32c15884cef5f4c2a57,1,,
668ac95875ded6adb4c7607c,668ad6311825dbae41f01648,0,,
668ac95875ded6adb4c7607c,668ad6311825dbae41f01648,1,,
668b0460f7775d9ba5d19798,668b081207933a68c6eefb80,0,,
668b0460f7775d9ba5d19798,668b081207933a68c6eefb80,0,,
668b0460f7775d9ba5d19798,668b081207933a68c6eefb80,1,,
668b4302ce6a5d60073aa50e,668b43e9608c8a830bc52a01,0,,
668b4302ce6a5d60073aa50e,668b43e9608c8a830bc52a01,0,,
668b4302ce6a5d60073aa50e,668b43e9608c8a830bc52a01,1,,
668b4302ce6a5d60073aa50e,668b45778b6de96e9d99b409,0,,
668b4302ce6a5d60073aa50e,668b45778b6de96e9d99b409,1,,
668b9d3fd1133e646b94e77b,668b9e5296205d5297064305,0,,
668b9d3fd1133e646b94e77b,668b9e5296205d5297064305,0,,
668b9d3fd1133e646b94e77b,668b9e5296205d5297064305,1,,
668bf7a9ae2c5b6ab043a752,668bfa68652ec525bfb64f1d,0,,
668bf7a9ae2c5b6ab043a752,668bfa68652ec525bfb64f1d,1,,
668c0137b9a5a4940104f3e7,668c022bde77224c081b6c79,0,,
668c0137b9a5a4940104f3e7,668c022bde77224c081b6c79,1,,
668c28728066c1265b8ac69a,66a9f85c97149ffcb01657e2,0,,
668c28728066c1265b8ac69a,66a9f85c97149ffcb01657e2,1,,
668c2da82a25512319c9c3e9,668c2e655a4b080a7d8db041,0,,
668c2da82a25512319c9c3e9,668c2e655a4b080a7d8db041,0,,
668c2da82a25512319c9c3e9,668c2e655a4b080a7d8db041,1,,
668c3d5e2e85b1d5381b2c2e,668c483ae83a06f83446a888,0,,
668c3d5e2e85b1d5381b2c2e,668c483ae83a06f83446a888,0,,
668c3d5e2e85b1d5381b2c2e,668c483ae83a06f83446a888,1,,
668c3d5e2e85b1d5381b2c2e,668c4ca7e83a06f83446a898,0,,
668c3d5e2e85b1d5381b2c2e,668c4ca7e83a06f83446a898,1,,
668c3d5e2e85b1d5381b2c2e,668f28fdf332b7089cc4a692,0,,
668c3d5e2e85b1d5381b2c2e,668f28fdf332b7089cc4a692,1,,
668c45dcbda60e9438ed35d0,668e55002e0459b623ceb009,0,,
668c45dcbda60e9438ed35d0,668e55002e0459b623ceb009,1,,
668c470d9671864297dd00ed,668c47cea0d9856b6fc09282,0,,
668c470d9671864297dd00ed,668c47cea0d9856b6fc09282,1,,
668c91006be460fba17d4064,668c920a1fbc272f5ca73532,0,,
668c91006be460fba17d4064,668c920a1fbc272f5ca73532,1,,
668c9c42ba64ef3a0dae58a2,668c9cac20c6246a10df2756,0,,
668c9c42ba64ef3a0dae58a2,668c9cac20c6246a10df2756,1,,
668ca2189622ec29d75da142,668ca2c920c6246a10df2774,0,,
668ca2189622ec29d75da142,668ca2c920c6246a10df2774,0,,
668ca2189622ec29d75da142,668ca2c920c6246a10df2774,1,,
668ce2e01cc2e11e46737703,668ce6cd30cad84172b312a9,0,,
668ce2e01cc2e11e46737703,668ce6cd30cad84172b312a9,0,,
668ce2e01cc2e11e46737703,668ce6cd30cad84172b312a9,1,,
668d1d6c15847aec8350dea8,668d22a3a57d54dc2a360c55,0,,
668d1d6c15847aec8350dea8,668d22a3a57d54dc2a360c55,0,,
668d1d6c15847aec8350dea8,668d22a3a57d54dc2a360c55,1,,
668d45dca703f1c6d0318c10,668d474a50bde3f2fb4dd2d2,0,,
668d45dca703f1c6d0318c10,668d474a50bde3f2fb4dd2d2,1,,
668d46a8a4af566272f8f0d0,668d472250bde3f2fb4dd2cc,0,,
668d46a8a4af566272f8f0d0,668d472250bde3f2fb4dd2cc,0,,
668d46a8a4af566272f8f0d0,668d472250bde3f2fb4dd2cc,1,,
668d84c100708ca9a7b26a90,668d86a920aea8ae8f07928e,0,,
668d84c100708ca9a7b26a90,668d86a920aea8ae8f07928e,0,,
668d84c100708ca9a7b26a90,668d86a920aea8ae8f07928e,1,,
668db8191bfaad3f4be249e9,668dbbf8b837ac4f428a9feb,0,,
668db8191bfaad3f4be249e9,668dbbf8b837ac4f428a9feb,0,,
668db8191bfaad3f4be249e9,668dbbf8b837ac4f428a9feb,1,,
668dc5a3a8f94f47047d371b,668f627059d26729a2ef17b3,0,,
668dc5a3a8f94f47047d371b,668f627059d26729a2ef17b3,0,,
668dc5a3a8f94f47047d371b,668f627059d26729a2ef17b3,1,,
668df7750e948bd30e7c4e62,668df9e1d618c2745be7433e,0,,
668df7750e948bd30e7c4e62,668df9e1d618c2745be7433e,1,,
668e13dd4073e07ae604db6a,668e1998dc78cfe5983abf95,0,,
668e13dd4073e07ae604db6a,668e1998dc78cfe5983abf95,1,,
668e1b814073e07ae604db74,668e1c45932a678913f6d7fe,0,,
668e1b814073e07ae604db74,668e1c45932a678913f6d7fe,1,,
668e249c45c2c001954ff343,668e36478983fe413d99ff7c,0,,
668e249c45c2c001954ff343,668e36478983fe413d99ff7c,1,,
668e4126b58c8103bea5863d,668e41c548d09e9a8a148dc5,0,,
668e4126b58c8103bea5863d,668e41c548d09e9a8a148dc5,1,,
668e4d634df113f9495a08c8,668e5b268e0ab0a71d050b0f,0,,
668e4d634df113f9495a08c8,668e5b268e0ab0a71d050b0f,1,,
